Date,Open,High,Low,Close,Volume,Daily_Return_Pct,Daily_Range,MA_20,MA_50,MA_200,EMA_12,EMA_26,MACD,MACD_Signal,BB_Upper,BB_Lower,BB_Width,RSI_14,Volume_MA_20,Cumulative_Return_Pct,Year,Month,Quarter,Day_of_Week,Volatility_30d
2019-02-11,144.8,145.4,143.3,144.1,94011.0,0.139,2.1,148.805,145.758,147.9345,148.2568,147.7299,0.5269,1.4098,155.2291,142.3809,12.8482,46.8532,113673.65,727.71,2019,2,1,Monday,1.6624991654512657
2019-02-12,145.9,147.8,145.7,146.7,114972.0,1.8043,2.1,148.75,145.79,147.822,148.0173,147.6536,0.3637,1.2006,155.229,142.271,12.9579,53.1561,110547.35,742.64,2019,2,1,Tuesday,1.6505229406386421
2019-02-13,147.4,148.8,146.6,146.6,99837.0,-0.0682,2.2,148.725,145.81,147.708,147.7993,147.5756,0.2237,1.0052,155.2345,142.2155,13.0191,46.6166,108677.3,742.07,2019,2,1,Wednesday,1.594783280722175
2019-02-14,147.8,148.0,145.7,146.0,105040.0,-0.4093,2.3,148.755,145.816,147.565,147.5225,147.4589,0.0636,0.8169,155.2053,142.3047,12.9006,30.8411,109401.95,738.62,2019,2,1,Thursday,1.5943223160225586
2019-02-15,145.8,148.4,143.4,147.5,97505.0,1.0274,5.0,148.78,145.848,147.4445,147.519,147.4619,0.0571,0.6649,155.2055,142.3545,12.851,38.2076,109793.3,747.24,2019,2,1,Friday,1.4468506208749248
2019-02-18,146.8,147.9,145.7,146.6,55416.0,-0.6102,2.2,148.745,145.798,147.3305,147.3776,147.3981,-0.0204,0.5278,155.2119,142.2781,12.9338,39.9015,107115.65,742.07,2019,2,1,Monday,1.4461578236790837
2019-02-19,146.1,147.1,144.9,146.8,89655.0,0.1364,2.2,148.79,145.844,147.208,147.2888,147.3538,-0.065,0.4093,155.1857,142.3943,12.7914,39.3035,105748.35,743.22,2019,2,1,Tuesday,1.43676653532253
2019-02-20,146.0,152.0,146.0,151.0,161211.0,2.861,6.0,149.1,145.98,147.109,147.8597,147.6239,0.2359,0.3746,155.2787,142.9213,12.3575,47.8632,109187.45,767.34,2019,2,1,Wednesday,1.4504483749286121
2019-02-21,151.4,151.8,149.5,151.2,110467.0,0.1324,2.3,149.24,146.238,147.024,148.3736,147.8888,0.4849,0.3966,155.4786,143.0014,12.4771,46.2555,107155.95,768.49,2019,2,1,Thursday,1.4481835891623889
2019-02-22,150.3,152.7,149.5,152.0,115961.0,0.5291,3.2,149.13,146.456,146.938,148.9315,148.1933,0.7382,0.465,155.0708,143.1892,11.8816,53.5545,104876.35,773.09,2019,2,1,Friday,1.4423452059776174
2019-02-25,152.8,156.3,152.3,156.0,146130.0,2.6316,4.0,149.305,146.794,146.871,150.019,148.7716,1.2474,0.6215,155.8402,142.7698,13.0705,58.2979,107025.85,796.06,2019,2,1,Monday,1.5102985842570715
2019-02-26,155.3,156.1,152.7,155.5,83414.0,-0.3205,3.4,149.545,147.042,146.806,150.8622,149.27,1.5922,0.8156,156.6257,142.4643,14.1615,58.2979,106420.35,793.19,2019,2,1,Tuesday,1.5106814270805593
2019-02-27,154.5,156.3,154.2,155.6,52679.0,0.0643,2.1,149.77,147.19,146.7335,151.5911,149.7389,1.8522,1.0229,157.3286,142.2114,15.1173,73.4043,105240.8,793.76,2019,2,1,Wednesday,1.505835947224578
2019-02-28,155.4,155.6,154.2,155.4,95028.0,-0.1285,1.4,149.94,147.3,146.6615,152.1771,150.1582,2.0189,1.2221,157.8544,142.0256,15.8288,85.7143,105580.95,792.62,2019,2,1,Thursday,1.4855275531823995
2019-03-01,156.5,158.5,155.9,157.4,369280.0,1.287,2.6,150.165,147.518,146.595,152.9806,150.6946,2.286,1.4349,158.6677,141.6623,17.0054,87.1508,119669.9,804.1,2019,3,1,Friday,1.4896714001770546
2019-03-04,157.7,158.4,157.5,157.6,126633.0,0.1271,0.9,150.52,147.75,146.528,153.6913,151.2061,2.4851,1.6449,159.6512,141.3888,18.2625,85.1613,122399.25,805.25,2019,3,1,Monday,1.48979955430243
2019-03-05,157.0,158.2,156.7,157.0,244199.0,-0.3807,1.5,150.765,147.986,146.458,154.2003,151.6353,2.565,1.829,160.3275,141.2025,19.125,82.4999,130794.1,801.81,2019,3,1,Tuesday,1.4777345581595598
2019-03-06,156.0,156.2,154.1,154.8,130528.0,-1.4013,2.1,150.925,148.168,146.3715,154.2926,151.8697,2.4228,1.9477,160.652,141.198,19.454,75.0,131220.55,789.17,2019,3,1,Wednesday,1.4975731494769133
2019-03-07,154.0,154.3,151.9,153.6,151403.0,-0.7752,2.4,151.265,148.374,146.291,154.186,151.9979,2.1881,1.9958,160.8594,141.6706,19.1887,67.6301,130358.15,782.28,2019,3,1,Thursday,1.4458995947119648
2019-03-08,151.5,151.8,149.4,151.2,115159.0,-1.5625,2.4,151.63,148.508,146.212,153.7266,151.9388,1.7878,1.9542,160.5783,142.6817,17.8966,62.234,127926.4,768.49,2019,3,1,Friday,1.2887187009431644
2019-03-11,151.4,151.7,150.2,150.4,78620.0,-0.5291,1.5,151.945,148.792,146.1285,153.2148,151.8248,1.39,1.8414,160.1934,143.6966,16.4967,59.2783,127156.85,763.9,2019,3,1,Monday,1.2768825402553334
2019-03-12,150.5,151.2,148.1,148.8,164302.0,-1.0638,3.1,152.05,148.986,146.0415,152.5356,151.6008,0.9349,1.6601,160.0675,144.0325,16.035,43.4524,129623.35,754.71,2019,3,1,Tuesday,1.2734623349153258
2019-03-13,149.0,150.6,148.8,150.0,169525.0,0.8064,1.8,152.22,149.262,145.983,152.1455,151.4822,0.6634,1.4607,159.8875,144.5525,15.3349,46.6292,133107.75,761.6,2019,3,1,Wednesday,1.281659025902708
2019-03-14,150.0,150.5,147.9,148.3,98925.0,-1.1333,2.6,152.335,149.516,145.9135,151.5539,151.2465,0.3075,1.2301,159.6715,144.9985,14.673,40.107,132802.0,751.83,2019,3,1,Thursday,1.2920189143306777
2019-03-15,148.2,150.1,147.0,148.0,202120.0,-0.2023,3.1,152.36,149.658,145.858,151.0072,151.006,0.0012,0.9843,159.6302,145.0898,14.5405,23.3334,138032.75,750.11,2019,3,1,Friday,1.2860221374007428
2019-03-18,147.6,149.2,147.5,148.7,113986.0,0.473,1.7,152.465,149.788,145.8015,150.6522,150.8352,-0.183,0.7508,159.4396,145.4904,13.9492,27.6316,140961.25,754.13,2019,3,1,Monday,1.259356948002621
2019-03-19,149.7,153.7,147.8,153.2,120027.0,3.0262,5.9,152.785,149.98,145.768,151.0442,151.0103,0.0338,0.6074,159.2326,146.3374,12.8952,43.8775,142479.85,779.98,2019,3,1,Tuesday,1.364829530717759
2019-03-20,152.8,152.8,148.5,149.3,109662.0,-2.5457,4.3,152.7,150.018,145.707,150.7758,150.8837,-0.1078,0.4644,159.2899,146.1101,13.1799,36.9099,139902.4,757.58,2019,3,1,Wednesday,1.4428784151905198
2019-03-21,149.0,150.3,147.2,147.6,74897.0,-1.1386,3.1,152.52,150.032,145.634,150.2873,150.6404,-0.3532,0.3009,159.4693,145.5707,13.8986,28.6957,138123.9,747.81,2019,3,1,Thursday,1.334882992439961
2019-03-22,147.9,148.5,143.8,144.0,81565.0,-2.439,4.7,152.12,149.994,145.54,149.32,150.1485,-0.8285,0.075,160.0475,144.1925,15.8549,24.2424,136404.1,727.13,2019,3,1,Friday,1.361276791974187
2019-03-25,143.1,144.9,142.5,144.1,48782.0,0.0694,2.4,151.525,149.94,145.4565,148.5169,149.7005,-1.1836,-0.1767,159.9941,143.0559,16.9382,25.0965,131536.7,727.71,2019,3,1,Monday,1.3611108317721718
2019-03-26,144.2,144.4,142.2,143.0,91550.0,-0.7634,2.2,150.9,149.844,145.377,147.6682,149.2042,-1.536,-0.4486,159.9584,141.8416,18.1168,26.2097,131943.5,721.39,2019,3,1,Tuesday,1.3245603480564392
2019-03-27,143.8,144.8,142.4,143.0,54491.0,0.0,2.4,150.27,149.762,145.2945,146.95,148.7446,-1.7946,-0.7178,159.6972,140.8428,18.8544,27.5424,132034.1,721.39,2019,3,1,Wednesday,1.3246339217081629
2019-03-28,143.3,144.1,142.8,143.5,75650.0,0.3497,1.3,149.675,149.724,145.21,146.4192,148.3561,-1.9369,-0.9616,159.24,140.11,19.1301,32.2581,131065.2,724.26,2019,3,1,Thursday,1.3252651124450856
2019-03-29,144.1,145.5,143.8,145.1,74352.0,1.115,1.7,149.06,149.686,145.1205,146.2163,148.1149,-1.8987,-1.149,158.1011,140.0189,18.0821,38.2222,116318.8,733.45,2019,3,1,Friday,1.3278128539932135
2019-04-01,146.55,149.3,146.45,148.45,98244.0,2.3087,2.85,148.6025,149.709,145.0748,146.5599,148.1397,-1.5798,-1.2352,156.7009,140.5041,16.1967,49.2783,114899.35,752.7,2019,4,2,Monday,1.3905206635206393
2019-04-02,148.0,150.65,147.55,150.45,75605.0,1.3473,3.1,148.275,149.8,145.056,147.1584,148.3109,-1.1525,-1.2186,155.4168,141.1332,14.2835,50.8982,106469.65,764.18,2019,4,2,Tuesday,1.410512670965327
2019-04-03,151.3,154.3,151.0,152.5,85627.0,1.3626,3.3,148.16,149.954,145.065,147.9802,148.6212,-0.641,-1.1031,154.9234,141.3966,13.5268,58.2677,104224.6,775.96,2019,4,2,Wednesday,1.3334876336392039
2019-04-04,152.0,155.3,151.55,154.55,88017.0,1.3443,3.75,148.2075,150.077,145.0753,148.9909,149.0603,-0.0694,-0.8964,155.1429,141.2721,13.8709,62.0626,101055.3,787.73,2019,4,2,Thursday,1.3545260578272575
2019-04-05,154.75,155.2,153.0,153.05,73977.0,-0.9706,2.2,148.3,150.054,145.0985,149.6154,149.3559,0.2595,-0.6652,155.4495,141.1505,14.2991,57.7818,98996.2,779.12,2019,4,2,Friday,1.365086365711083
2019-04-08,151.5,154.35,151.5,154.35,55935.0,0.8494,2.85,148.4975,150.091,145.1293,150.3438,149.7258,0.618,-0.4086,156.0955,140.8995,15.1959,52.3232,97861.95,786.58,2019,4,2,Monday,1.2844492323357872
2019-04-09,154.15,155.65,151.3,152.25,76803.0,-1.3605,4.35,148.67,150.122,145.1685,150.6371,149.9128,0.7243,-0.182,156.4513,140.8887,15.5626,56.427,93487.0,774.52,2019,4,2,Tuesday,1.3064763633220684
2019-04-10,152.0,152.7,151.1,152.1,37810.0,-0.0985,1.6,148.775,150.142,145.212,150.8621,150.0748,0.7873,0.0119,156.6875,140.8626,15.8249,60.514,86901.25,773.66,2019,4,2,Wednesday,1.3062711704228482
2019-04-11,152.45,154.95,151.45,154.6,67271.0,1.6437,3.5,149.09,150.194,145.253,151.4372,150.41,1.0272,0.2149,157.4138,140.7662,16.6475,76.1084,85318.55,788.02,2019,4,2,Thursday,1.3429766977077169
2019-04-12,154.05,157.95,153.05,156.5,93306.0,1.229,4.9,149.515,150.266,145.3225,152.2161,150.8611,1.355,0.4429,158.45,140.58,17.87,78.0543,79877.85,798.93,2019,4,2,Friday,1.3410878360194225
2019-04-15,156.6,158.5,156.1,158.5,74187.0,1.278,2.4,150.005,150.426,145.4075,153.1828,151.427,1.7559,0.7055,159.7866,140.2234,19.5631,83.6957,77887.9,810.42,2019,4,2,Monday,1.3614641027849876
2019-04-16,158.0,160.6,157.55,160.15,74886.0,1.041,3.05,150.3525,150.587,145.5088,154.2547,152.0731,2.1816,1.0007,161.0618,139.6432,21.4186,84.787,75630.85,819.9,2019,4,2,Tuesday,1.3714563130934414
2019-04-17,160.95,165.6,160.85,165.15,137579.0,3.1221,4.75,151.145,150.858,145.634,155.9309,153.0418,2.8891,1.3784,163.7112,138.5788,25.1324,87.1355,77026.7,848.62,2019,4,2,Wednesday,1.4499252438160013
2019-04-18,164.0,166.85,162.7,166.6,118976.0,0.878,4.15,152.095,151.254,145.7625,157.5723,154.0461,3.5262,1.808,166.2989,137.8912,28.4077,87.069,79230.65,856.95,2019,4,2,Thursday,1.4419509016661458
2019-04-23,165.4,167.4,163.6,164.4,81175.0,-1.3205,3.8,153.115,151.664,145.854,158.6227,154.813,3.8097,2.2083,167.7932,138.4368,29.3564,78.6355,79211.15,844.31,2019,4,2,Tuesday,1.4319230219347845
2019-04-24,163.15,163.8,160.5,162.35,93073.0,-1.247,3.3,154.0275,152.029,145.9403,159.1961,155.3713,3.8248,2.5316,168.6148,139.4402,29.1746,71.3262,81425.7,832.54,2019,4,2,Wednesday,1.4519302079581262
2019-04-25,162.5,162.5,159.15,159.6,61362.0,-1.6939,3.35,154.8575,152.287,146.0168,159.2583,155.6846,3.5737,2.74,168.6714,141.0436,27.6278,62.4126,79916.3,816.74,2019,4,2,Thursday,1.4761755032444581
2019-04-26,160.1,160.7,159.1,159.95,44867.0,0.2193,1.6,155.705,152.554,146.095,159.3647,156.0005,3.3642,2.8649,168.498,142.912,25.5859,60.0372,79435.1,818.75,2019,4,2,Friday,1.472354051405223
2019-04-29,160.5,161.95,159.65,160.8,43815.0,0.5314,2.3,156.57,152.85,146.196,159.5855,156.356,3.2295,2.9378,168.1723,144.9677,23.2047,64.7619,77843.35,823.63,2019,4,2,Monday,1.4506149405064075
2019-04-30,159.85,160.45,158.45,159.4,55486.0,-0.8707,2.0,157.285,153.088,146.286,159.557,156.5815,2.9755,2.9453,167.6025,146.9675,20.635,59.5825,76900.05,815.59,2019,4,2,Tuesday,1.463359310144274
2019-05-02,162.5,166.7,162.45,164.3,139557.0,3.074,4.25,158.0775,153.442,146.397,160.2867,157.1533,3.1334,2.9829,167.9635,148.1915,19.772,70.669,78965.7,843.74,2019,5,2,Thursday,1.5509659945025125
2019-05-03,165.0,165.75,163.2,163.5,50023.0,-0.4869,2.55,158.73,153.776,146.508,160.781,157.6234,3.1576,3.0179,168.2106,149.2494,18.9613,69.1275,77686.6,839.14,2019,5,2,Friday,1.4721438776042017
2019-05-06,158.5,160.5,156.1,160.4,84648.0,-1.896,4.4,159.125,153.964,146.5945,160.7224,157.8291,2.8933,2.993,168.1606,150.0894,18.0711,59.5394,77637.65,821.34,2019,5,2,Monday,1.434229955034847
2019-05-07,160.9,161.9,155.35,156.5,86733.0,-2.4314,6.55,159.2225,154.07,146.6495,160.0728,157.7306,2.3422,2.8628,168.0907,150.3543,17.7365,50.0,77573.45,798.93,2019,5,2,Tuesday,1.495481468486295
2019-05-08,156.05,157.8,154.95,156.95,78289.0,0.2875,2.85,159.4175,154.169,146.7058,159.5924,157.6728,1.9196,2.6742,167.8763,150.9587,16.9177,47.4878,77789.05,801.52,2019,5,2,Wednesday,1.4095668905200256
2019-05-09,156.5,156.5,153.15,155.05,103135.0,-1.2106,3.35,159.4525,154.15,146.7675,158.8935,157.4785,1.415,2.4223,167.8284,151.0766,16.7519,41.8007,80149.05,790.61,2019,5,2,Thursday,1.4358226495355402
2019-05-10,156.5,157.2,151.25,151.25,166957.0,-2.4508,5.95,159.4025,154.065,146.8053,157.7176,157.0171,0.7005,2.078,167.9692,150.8358,17.1335,26.7559,84656.75,768.78,2019,5,2,Friday,1.5082895179410196
2019-05-13,151.85,151.85,147.6,149.35,148908.0,-1.2562,4.25,159.265,153.94,146.816,156.4303,156.4492,-0.0189,1.6586,168.395,150.135,18.26,21.5816,90211.65,757.86,2019,5,2,Monday,1.5312421673230607
2019-05-14,152.85,152.95,149.6,150.6,109237.0,0.837,3.35,159.065,153.844,146.8555,155.5333,156.0159,-0.4826,1.2304,168.7817,149.3483,19.4333,26.5306,92309.95,765.04,2019,5,2,Tuesday,1.5359424850828487
2019-05-15,148.0,153.85,145.0,151.2,138232.0,0.3984,8.85,158.8,153.72,146.868,154.8667,155.6592,-0.7925,0.8258,169.0838,148.5162,20.5675,30.0536,94556.25,768.49,2019,5,2,Wednesday,1.526321397546701
2019-05-16,151.3,151.65,148.85,149.3,115776.0,-1.2566,2.8,158.34,153.554,146.877,154.0103,155.1881,-1.1779,0.425,169.4686,147.2114,22.2572,30.9963,96635.7,757.58,2019,5,2,Thursday,1.4907174841850117
2019-05-17,149.25,150.5,147.7,149.8,103191.0,0.3349,2.8,157.8225,153.41,146.883,153.3625,154.789,-1.4265,0.0547,169.5435,146.1015,23.4421,31.3762,98050.95,760.45,2019,5,2,Friday,1.4711941379505113
2019-05-20,148.9,149.15,145.4,146.75,66029.0,-2.0361,3.75,156.9025,153.249,146.8763,152.3452,154.1935,-1.8483,-0.3259,169.0814,144.7236,24.3578,26.146,94473.45,742.93,2019,5,2,Monday,1.4930279383216218
2019-05-21,147.85,148.65,145.55,146.95,76177.0,0.1363,3.1,155.92,153.116,146.8945,151.5152,153.657,-2.1418,-0.6891,167.9747,143.8653,24.1094,27.9646,92333.5,744.08,2019,5,2,Tuesday,1.4683358273400169
2019-05-22,146.55,147.2,144.75,146.15,64338.0,-0.5444,2.45,155.0075,153.015,146.9178,150.6898,153.1009,-2.4111,-1.0335,167.1222,142.8928,24.2295,12.4223,91491.65,739.48,2019,5,2,Wednesday,1.4622471489016422
2019-05-23,145.0,145.0,142.1,142.6,109012.0,-2.429,2.9,154.02,152.859,146.9148,149.4452,152.3231,-2.8779,-1.4024,166.8153,141.2247,25.5907,11.1524,92288.6,719.09,2019,5,2,Thursday,1.5073075132060918
2019-05-24,145.0,147.15,144.15,144.35,109123.0,1.2272,3.0,153.2575,152.77,146.9165,148.6613,151.7325,-3.0712,-1.7361,166.4637,140.0513,26.4124,18.591,94676.65,729.15,2019,5,2,Friday,1.515739807441167
2019-05-27,147.65,147.9,144.55,145.4,42773.0,0.7274,3.35,152.53,152.678,146.9235,148.1596,151.2634,-3.1038,-2.0097,165.7868,139.2732,26.5137,25.5506,94571.95,735.18,2019,5,2,Monday,1.5244898828335287
2019-05-28,145.65,148.55,145.3,147.1,100208.0,1.1692,3.25,151.845,152.654,146.933,147.9966,150.955,-2.9584,-2.1994,164.7127,138.9773,25.7353,29.4363,97391.6,744.94,2019,5,2,Tuesday,1.507727645700281
2019-05-29,145.65,146.0,144.55,145.45,55744.0,-1.1217,1.45,151.1475,152.603,146.9333,147.6048,150.5472,-2.9424,-2.348,163.8014,138.4936,25.3078,29.7468,97404.5,735.46,2019,5,2,Wednesday,1.4943636402491087
2019-05-30,145.25,146.55,144.3,144.65,28019.0,-0.55,2.25,150.165,152.522,146.9445,147.1502,150.1104,-2.9602,-2.4705,161.5019,138.8281,22.6739,34.0579,91827.6,730.87,2019,5,2,Thursday,1.467657383555666
2019-05-31,142.0,142.5,139.9,142.1,126953.0,-1.7629,2.6,149.095,152.3,146.9445,146.3732,149.517,-3.1438,-2.6051,159.0932,139.0969,19.9963,33.0211,95674.1,716.22,2019,5,2,Friday,1.468992889820963
2019-06-03,141.15,142.75,140.75,142.45,64560.0,0.2463,2.0,148.1975,152.163,146.9523,145.7697,148.9935,-3.2239,-2.7289,157.0835,139.3115,17.7721,30.0733,94669.7,718.23,2019,6,2,Monday,1.3181697663151366
2019-06-04,142.0,147.85,141.75,147.6,87635.0,3.6153,6.1,147.7525,152.163,147.0068,146.0513,148.8903,-2.8391,-2.7509,155.7332,139.7718,15.9613,42.8,94714.8,747.81,2019,6,2,Tuesday,1.4981020102652007
2019-06-05,148.15,148.2,144.85,145.45,52306.0,-1.4566,3.35,147.1775,152.192,147.0465,145.9588,148.6355,-2.6767,-2.7361,153.9307,140.4243,13.5064,42.3762,93415.65,735.46,2019,6,2,Wednesday,1.501213512516003
2019-06-06,144.65,147.5,143.8,145.05,47730.0,-0.275,3.7,146.6775,152.211,147.0863,145.8189,148.3699,-2.5509,-2.699,152.3747,140.9803,11.3945,40.5567,90645.4,733.17,2019,6,2,Thursday,1.4926907106788205
2019-06-07,145.05,146.0,144.45,145.1,42212.0,0.0345,1.55,146.37,152.253,147.1228,145.7083,148.1277,-2.4193,-2.6431,151.6787,141.0613,10.6174,46.2754,84408.15,733.45,2019,6,2,Friday,1.4728199619822884
2019-06-11,147.0,148.4,146.9,147.05,71044.0,1.3439,1.5,146.255,152.334,147.1585,145.9148,148.0478,-2.1331,-2.5411,151.3887,141.1213,10.2674,50.2092,80514.95,744.65,2019,6,2,Tuesday,1.5007130208172017
2019-06-12,146.75,146.75,144.75,145.8,50828.0,-0.8501,2.0,146.015,152.38,147.199,145.8971,147.8813,-1.9842,-2.4297,150.7247,141.3053,9.4194,49.2813,77594.5,737.47,2019,6,2,Wednesday,1.4964938237329886
2019-06-13,145.35,146.9,143.9,145.9,54046.0,0.0686,3.0,145.75,152.396,147.249,145.8975,147.7346,-1.837,-2.3112,149.7785,141.7215,8.0569,57.8947,73385.2,738.05,2019,6,2,Thursday,1.4942931702227742
2019-06-14,145.0,145.55,143.45,144.1,50439.0,-1.2337,2.1,145.49,152.309,147.2865,145.621,147.4653,-1.8443,-2.2178,149.2134,141.7666,7.4468,49.4033,70118.35,727.71,2019,6,2,Friday,1.361584450274606
2019-06-17,144.35,145.75,144.0,145.0,61346.0,0.6246,1.75,145.25,152.2,147.3095,145.5255,147.2827,-1.7573,-2.1257,148.3743,142.1257,6.2485,49.0385,68026.1,732.88,2019,6,2,Monday,1.3749658286243964
2019-06-18,144.9,148.75,143.45,147.65,64854.0,1.8276,5.3,145.295,152.103,147.3383,145.8523,147.3099,-1.4576,-1.9921,148.5341,142.0559,6.4781,51.2643,67967.35,748.1,2019,6,2,Tuesday,1.4021587149409207
2019-06-19,147.65,149.8,147.05,149.75,66435.0,1.4223,2.75,145.435,152.007,147.3855,146.452,147.4907,-1.0387,-1.8014,149.1781,141.6919,7.4862,59.6847,67480.25,760.16,2019,6,2,Wednesday,1.373184485604707
2019-06-20,149.75,152.75,149.75,150.9,55761.0,0.7679,3.0,145.6725,151.964,147.4375,147.1363,147.7432,-0.6069,-1.5625,150.1394,141.2056,8.9338,63.8581,67051.4,766.77,2019,6,2,Thursday,1.3810929114748776
2019-06-21,150.45,152.15,150.1,150.5,66350.0,-0.2651,2.05,146.0675,151.887,147.4965,147.6538,147.9474,-0.2937,-1.3088,150.7808,141.3542,9.4266,70.5883,64918.3,764.47,2019,6,2,Friday,1.3660950459014551
2019-06-24,149.35,150.15,148.5,149.75,39702.0,-0.4983,1.65,146.3375,151.837,147.5633,147.9763,148.0809,-0.1047,-1.0679,151.2509,141.4241,9.8269,67.5481,61447.25,760.16,2019,6,2,Monday,1.2943830474687277
2019-06-25,148.0,150.0,147.85,147.85,72751.0,-1.2688,2.15,146.46,151.752,147.6315,147.9568,148.0638,-0.107,-0.8758,151.3971,141.5229,9.8743,50.7123,62946.15,749.25,2019,6,2,Tuesday,1.294798251221994
2019-06-26,146.75,150.15,146.5,149.75,64002.0,1.2851,3.65,146.5925,151.655,147.7118,148.2327,148.1887,0.044,-0.6918,151.7397,141.4453,10.2945,62.4278,61135.85,760.16,2019,6,2,Wednesday,1.3076130211408836
2019-06-27,150.1,152.3,149.65,150.1,76532.0,0.2337,2.65,146.825,151.527,147.7923,148.52,148.3303,0.1897,-0.5155,152.1712,141.4788,10.6923,64.6377,62175.25,762.17,2019,6,2,Thursday,1.3061814718095524
2019-06-28,150.0,151.2,149.25,151.15,79868.0,0.6995,1.95,147.15,151.38,147.878,148.9246,148.5392,0.3854,-0.3353,152.7248,141.5752,11.1497,66.5754,64767.7,768.2,2019,6,2,Friday,1.2908558395252738
2019-07-01,152.9,154.5,151.3,152.35,58307.0,0.7939,3.2,147.6625,151.224,147.9638,149.4516,148.8215,0.6301,-0.1422,153.1667,142.1583,11.0085,65.1429,61335.4,775.1,2019,7,3,Monday,1.2970655221619791
2019-07-02,152.1,153.6,151.45,153.2,50264.0,0.5579,2.15,148.2,150.985,148.0513,150.0283,149.1458,0.8825,0.0627,153.6604,142.7396,10.9208,71.6375,60620.6,779.98,2019,7,3,Tuesday,1.2372969249559564
2019-07-03,153.0,156.5,152.15,156.2,80082.0,1.9582,4.35,148.63,150.777,148.1503,150.9778,149.6683,1.3094,0.312,155.1442,142.1158,13.0284,75.7501,60242.95,797.21,2019,7,3,Wednesday,1.2805151565928796
2019-07-04,156.05,158.3,155.85,157.75,65562.0,0.9923,2.45,149.245,150.644,148.245,152.0196,150.267,1.7527,0.6002,156.7433,141.7467,14.9965,84.557,60905.75,806.11,2019,7,3,Thursday,1.2799669410959684
2019-07-05,157.6,158.05,156.45,156.9,55833.0,-0.5388,1.6,149.8375,150.535,148.3225,152.7705,150.7583,2.0122,0.8826,157.7985,141.8765,15.922,80.2031,61310.9,801.23,2019,7,3,Friday,1.1859638980179872
2019-07-08,156.0,158.85,156.0,157.05,46305.0,0.0956,2.85,150.435,150.484,148.3968,153.4289,151.2244,2.2045,1.147,158.6873,142.1827,16.5047,77.3256,61515.55,802.09,2019,7,3,Monday,1.174243952781277
2019-07-09,156.2,156.4,154.25,156.0,72717.0,-0.6686,2.15,150.8825,150.405,148.4468,153.8244,151.5781,2.2463,1.3668,159.3303,142.4347,16.8956,69.3499,61599.2,796.06,2019,7,3,Tuesday,1.1838558890045503
2019-07-10,155.2,157.45,154.1,154.4,74994.0,-1.0256,3.35,151.3125,150.277,148.4733,153.913,151.7871,2.1258,1.5186,159.5438,143.0812,16.4625,60.5422,62807.5,786.87,2019,7,3,Wednesday,1.1923395596544468
2019-07-11,154.3,155.85,153.1,154.35,96586.0,-0.0324,2.75,151.735,150.176,148.4895,153.9802,151.977,2.0032,1.6155,159.6582,143.8118,15.8464,61.8462,64934.5,786.58,2019,7,3,Thursday,1.1680361544798743
2019-07-12,152.05,157.05,151.7,155.3,97488.0,0.6155,5.35,152.295,149.996,148.5005,154.1833,152.2231,1.9601,1.6845,159.4964,145.0936,14.4028,66.8693,67286.95,792.04,2019,7,3,Friday,1.1614323328811662
2019-07-15,155.4,157.5,155.4,156.95,56888.0,1.0625,2.1,152.8925,149.865,148.5288,154.6089,152.5733,2.0356,1.7547,159.5042,146.2808,13.2235,78.0864,67064.05,801.52,2019,7,3,Monday,1.1063688926485638
2019-07-16,156.85,157.55,155.75,157.5,52826.0,0.3504,1.8,153.385,149.807,148.5738,155.0537,152.9382,2.1155,1.8269,159.8175,146.9525,12.865,76.0943,66462.65,804.68,2019,7,3,Tuesday,1.10623545300378
2019-07-17,156.8,157.7,154.9,155.15,36341.0,-1.4921,2.8,153.655,149.78,148.603,155.0685,153.102,1.9665,1.8548,159.8955,147.4145,12.481,64.9851,64957.95,791.18,2019,7,3,Wednesday,0.9695500529424141
2019-07-18,154.1,155.15,152.9,152.9,78899.0,-1.4502,2.25,153.755,149.699,148.609,154.7349,153.0871,1.6478,1.8134,159.8725,147.6375,12.235,54.8476,66114.85,778.26,2019,7,3,Thursday,0.9691802194186396
2019-07-19,153.1,154.75,152.7,153.45,84680.0,0.3597,2.05,153.9025,149.667,148.6258,154.5372,153.114,1.4232,1.7354,159.8288,147.9762,11.8527,53.1609,67031.35,781.42,2019,7,3,Friday,0.9660270205162663
2019-07-22,153.0,155.05,152.5,154.45,55296.0,0.6517,2.55,154.1375,149.731,148.645,154.5238,153.2129,1.3109,1.6505,159.7341,148.5409,11.1932,53.5612,67811.05,787.16,2019,7,3,Monday,0.9691170250437271
2019-07-23,154.6,160.75,154.6,159.95,136792.0,3.561,6.15,154.7425,149.943,148.6873,155.3586,153.712,1.6466,1.6497,160.0877,149.3973,10.6903,59.3516,71013.1,818.75,2019,7,3,Tuesday,1.1295891594764071
